SMILES,targets
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2nc3ccccc3n2C)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2cnn(C)c2)cc1,1
CCC(/C=N/C(COC[Si](C)(C)C)c1ccc(C(=O)OC)cc1)CC,1
CCCC(C)/C=N/C(COC[Si](C)(C)C)c1ccc(C(=O)OC)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/C2CCCC2)cc1,1
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/C2CCCCC2)cc1,1
C[Si](C)(C)COCC(/N=C/c1ccc(Cl)cc1)c1ccc(C#N)cc1,1
CC(=O)Nc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C#N)cc2)cc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(CN2CCOCC2)cc1)c1ccc(C#N)cc1,1
C[Si](C)(C)COCC(/N=C/c1cccnc1)c1ccc(C#N)cc1,1
CCC(/C=N/C(COC[Si](C)(C)C)c1ccc(C#N)cc1)CC,1
C[Si](C)(C)COCC(/N=C/C1CCCC1)c1ccc(C#N)cc1,1
C[Si](C)(C)COCC(/N=C/C1CCCCC1)c1ccc(C#N)cc1,1
C[Si](C)(C)COCC(/N=C/c1ccc(Cl)cc1)c1cccnc1,1
CC(=O)Nc1ccc(/C=N/C(COC[Si](C)(C)C)c2cccnc2)cc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(CN2CCOCC2)cc1)c1cccnc1,0
C[Si](C)(C)COCC(/N=C/c1cccnc1)c1cccnc1,0
C[Si](C)(C)COCC(/N=C/c1cnc(-c2ccccc2)nc1)c1cccnc1,0
Cn1c(/C=N/C(COC[Si](C)(C)C)c2cccnc2)nc2ccccc21,0
Cn1cc(/C=N/C(COC[Si](C)(C)C)c2cccnc2)cn1,0
CCC(/C=N/C(COC[Si](C)(C)C)c1cccnc1)CC,0
CCCC(C)/C=N/C(COC[Si](C)(C)C)c1cccnc1,0
C[Si](C)(C)COCC(/N=C/C1CCCC1)c1cccnc1,0
C[Si](C)(C)COCC(/N=C/C1CCCCC1)c1cccnc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(Cl)cc1)c1ccc(-c2cccnc2)cc1,1
CC(=O)Nc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(-c3cccnc3)cc2)cc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(CN2CCOCC2)cc1)c1ccc(-c2cccnc2)cc1,1
C[Si](C)(C)COCC(/N=C/c1cccnc1)c1ccc(-c2cccnc2)cc1,0
C[Si](C)(C)COCC(/N=C/c1cnc(-c2ccccc2)nc1)c1ccc(-c2cccnc2)cc1,1
Cn1c(/C=N/C(COC[Si](C)(C)C)c2ccc(-c3cccnc3)cc2)nc2ccccc21,0
Cn1cc(/C=N/C(COC[Si](C)(C)C)c2ccc(-c3cccnc3)cc2)cn1,1
C[Si](C)(C)COCC(/N=C/C1CCCC1)c1ccc(-c2cccnc2)cc1,1
C[Si](C)(C)COCC(/N=C/C1CCCCC1)c1ccc(-c2cccnc2)cc1,1
CC(C)(C)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(F)cc2)cc1,1
COc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C(C)(C)C)cc2)cc1,1
CC(C)(C)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(C#N)cc2)cc1,1
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C(C)(C)C)cc2)cc1,0
CC(C)(C)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(-n3cncn3)cc2)cc1,1
CC(C)(C)c1ccc(C(COC[Si](C)(C)C)/N=C/C2CC2)cc1,1
CC(C)(C)c1ccc(C(COC[Si](C)(C)C)/N=C/C2CCC2)cc1,0
CC(C)(C)C/C=N/C(COC[Si](C)(C)C)c1ccc(C(C)(C)C)cc1,1
C[Si](C)(C)COCC(/N=C/c1ccc(F)cc1)c1cc(Cl)cc(Cl)c1,1
COc1ccc(/C=N/C(COC[Si](C)(C)C)c2cc(Cl)cc(Cl)c2)cc1,1
C[Si](C)(C)COCC(/N=C/c1ccc(C#N)cc1)c1cc(Cl)cc(Cl)c1,1
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2cc(Cl)cc(Cl)c2)cc1,1
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2cc(Cl)cc(Cl)c2)cn1,1
Cc1c(/C=N/C(COC[Si](C)(C)C)c2cc(Cl)cc(Cl)c2)cnn1-c1ccccc1,1
C[Si](C)(C)COCC(/N=C/C1CC1)c1cc(Cl)cc(Cl)c1,1
C[Si](C)(C)COCC(/N=C/C1CCC1)c1cc(Cl)cc(Cl)c1,0
CC(C)(C)C/C=N/C(COC[Si](C)(C)C)c1cc(Cl)cc(Cl)c1,0
C[Si](C)(C)COCC(/N=C/c1ccc(F)cc1)c1cccc(Br)c1,1
C[Si](C)(C)COCC(/N=C/c1ccc(C#N)cc1)c1cccc(Br)c1,1
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2cccc(Br)c2)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2cccc(Br)c2)cn1,1
C[Si](C)(C)COCC(/N=C/c1ccc(-n2cncn2)cc1)c1cccc(Br)c1,1
Cc1c(/C=N/C(COC[Si](C)(C)C)c2cccc(Br)c2)cnn1-c1ccccc1,1
C[Si](C)(C)COCC(/N=C/C1CC1)c1cccc(Br)c1,1
C[Si](C)(C)COCC(/N=C/C1CCC1)c1cccc(Br)c1,0
CC(C)(C)C/C=N/C(COC[Si](C)(C)C)c1cccc(Br)c1,0
C[Si](C)(C)COCC(/N=C/c1ccc(F)cc1)c1ccc(C(F)(F)F)cc1,0
COc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C(F)(F)F)cc2)cc1,1
C[Si](C)(C)COCC(/N=C/c1ccc(C#N)cc1)c1ccc(C(F)(F)F)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C(F)(F)F)cc2)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C(F)(F)F)cc2)cn1,0
C[Si](C)(C)COCC(/N=C/c1ccc(-n2cncn2)cc1)c1ccc(C(F)(F)F)cc1,1
Cc1c(/C=N/C(COC[Si](C)(C)C)c2ccc(C(F)(F)F)cc2)cnn1-c1ccccc1,1
C[Si](C)(C)COCC(/N=C/C1CC1)c1ccc(C(F)(F)F)cc1,0
C[Si](C)(C)COCC(/N=C/C1CCC1)c1ccc(C(F)(F)F)cc1,0
CC(C)(C)C/C=N/C(COC[Si](C)(C)C)c1ccc(C(F)(F)F)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(OC)cc2)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(C#N)cc2)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(C)cc2)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(C)nc2)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2ccc(-n3cncn3)cc2)cc1,1
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/c2cnn(-c3ccccc3)c2C)cc1,0
COC(=O)c1ccc(C(COC[Si](C)(C)C)/N=C/C2CCC2)cc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(F)cc1)c1ccc(C#N)cc1,0
COc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C#N)cc2)cc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(C#N)cc1)c1ccc(C#N)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C#N)cc2)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(C#N)cc2)cn1,1
C[Si](C)(C)COCC(/N=C/c1ccc(-n2cncn2)cc1)c1ccc(C#N)cc1,0
Cc1c(/C=N/C(COC[Si](C)(C)C)c2ccc(C#N)cc2)cnn1-c1ccccc1,1
C[Si](C)(C)COCC(/N=C/C1CC1)c1ccc(C#N)cc1,1
C[Si](C)(C)COCC(/N=C/C1CCC1)c1ccc(C#N)cc1,0
CC(C)(C)C/C=N/C(COC[Si](C)(C)C)c1ccc(C#N)cc1,1
C[Si](C)(C)COCC(/N=C/c1ccc(F)cc1)c1cccnc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(C#N)cc1)c1cccnc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2cccnc2)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2cccnc2)cn1,0
C[Si](C)(C)COCC(/N=C/c1ccc(-n2cncn2)cc1)c1cccnc1,0
Cc1c(/C=N/C(COC[Si](C)(C)C)c2cccnc2)cnn1-c1ccccc1,0
C[Si](C)(C)COCC(/N=C/C1CC1)c1cccnc1,0
C[Si](C)(C)COCC(/N=C/c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,1
COc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(-c3ccccc3)cc2)cc1,1
C[Si](C)(C)COCC(/N=C/c1ccc(C#N)cc1)c1ccc(-c2ccccc2)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(-c3ccccc3)cc2)cc1,0
Cc1ccc(/C=N/C(COC[Si](C)(C)C)c2ccc(-c3ccccc3)cc2)cn1,1
C[Si](C)(C)COCC(/N=C/c1ccc(-n2cncn2)cc1)c1ccc(-c2ccccc2)cc1,1
Cc1c(/C=N/C(COC[Si](C)(C)C)c2ccc(-c3ccccc3)cc2)cnn1-c1ccccc1,1
C[Si](C)(C)COCC(/N=C/C1CC1)c1ccc(-c2ccccc2)cc1,1
CCC(/C=N/C(COC[Si](C)(C)C)c1ccc(-c2ccccc2)cc1)CC,1
C[Si](C)(C)COCC(/N=C/C1CCC1)c1ccc(-c2ccccc2)cc1,1
CC(C)(C)C/C=N/C(COC[Si](C)(C)C)c1ccc(-c2ccccc2)cc1,1
C[Si](C)(C)COCC(/N=C/C1CCCCC1)c1ccc(-c2ccccc2)cc1,1
Cc1ccc(C(/N=C/c2ccc(C(F)(F)F)cc2)C(C)OC[Si](C)(C)C)cc1,0
Cc1ccc(C(/N=C/c2ccc(Cl)c(Cl)c2)C(C)OC[Si](C)(C)C)cc1,1
Cc1ccc(C(/N=C/c2ccc(C(C)(C)C)cc2)C(C)OC[Si](C)(C)C)cc1,1
Cc1ccc(C(/N=C/c2ccc(O)cc2)C(C)OC[Si](C)(C)C)cc1,1
Cc1ccc(C(/N=C/c2cccnc2)C(C)OC[Si](C)(C)C)cc1,0
Cc1ccc(C(/N=C/c2ccc(-c3ccccn3)cc2)C(C)OC[Si](C)(C)C)cc1,1
Cc1ccc(C(/N=C/c2cn(-c3ccccc3)nc2C)C(C)OC[Si](C)(C)C)cc1,1
Cc1ccc(C(/N=C/c2cnn(C)c2)C(C)OC[Si](C)(C)C)cc1,0
CCC(/C=N/C(c1ccc(C)cc1)C(C)OC[Si](C)(C)C)CC,0
Cc1ccc(C(/N=C/C2CCCC2)C(C)OC[Si](C)(C)C)cc1,0
Cc1ccc(C(/N=C/CC(C)(C)C)C(C)OC[Si](C)(C)C)cc1,1
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccc(F)cc1Cl,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(Cl)c(Cl)c1)c1ccc(F)cc1Cl,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(C(C)(C)C)cc1)c1ccc(F)cc1Cl,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(O)cc1)c1ccc(F)cc1Cl,1
CC(OC[Si](C)(C)C)C(/N=C/c1cccnc1)c1ccc(F)cc1Cl,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(-c2ccccn2)cc1)c1ccc(F)cc1Cl,1
Cc1nn(-c2ccccc2)cc1/C=N/C(c1ccc(F)cc1Cl)C(C)OC[Si](C)(C)C,1
CC(OC[Si](C)(C)C)C(/N=C/c1cnn(C)c1)c1ccc(F)cc1Cl,1
CCC(/C=N/C(c1ccc(F)cc1Cl)C(C)OC[Si](C)(C)C)CC,0
CC(OC[Si](C)(C)C)C(/N=C/C1CCCC1)c1ccc(F)cc1Cl,0
CC(OC[Si](C)(C)C)C(/N=C/CC(C)(C)C)c1ccc(F)cc1Cl,0
CC(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1ccc(F)cc1Cl,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(C(F)(F)F)cc1)c1cccc(Cl)c1,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(Cl)c(Cl)c1)c1cccc(Cl)c1,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(C(C)(C)C)cc1)c1cccc(Cl)c1,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(O)cc1)c1cccc(Cl)c1,1
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(-c2ccccn2)cc1)c1cccc(Cl)c1,1
CC(OC[Si](C)(C)C)C(/N=C/c1cnn(C)c1)c1cccc(Cl)c1,1
CCC(/C=N/C(c1cccc(Cl)c1)C(C)OC[Si](C)(C)C)CC,1
CC(OC[Si](C)(C)C)C(/N=C/C1CCCC1)c1cccc(Cl)c1,1
CC(OC[Si](C)(C)C)C(/N=C/CC(C)(C)C)c1cccc(Cl)c1,1
CC(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1cccc(Cl)c1,1
Cc1cccc(C(/N=C/c2ccc(C(F)(F)F)cc2)C(C)OC[Si](C)(C)C)c1,0
Cc1cccc(C(/N=C/c2ccc(C(C)(C)C)cc2)C(C)OC[Si](C)(C)C)c1,0
Cc1cccc(C(/N=C/c2ccc(O)cc2)C(C)OC[Si](C)(C)C)c1,1
Cc1cccc(C(/N=C/c2cccnc2)C(C)OC[Si](C)(C)C)c1,1
Cc1cccc(C(/N=C/c2ccc(-c3ccccn3)cc2)C(C)OC[Si](C)(C)C)c1,1
Cc1cccc(C(/N=C/c2cn(-c3ccccc3)nc2C)C(C)OC[Si](C)(C)C)c1,1
Cc1cccc(C(/N=C/c2cnn(C)c2)C(C)OC[Si](C)(C)C)c1,0
CCC(/C=N/C(c1cccc(C)c1)C(C)OC[Si](C)(C)C)CC,0
Cc1cccc(C(/N=C/CC(C)(C)C)C(C)OC[Si](C)(C)C)c1,0
Cc1cccc(C(/N=C/C2CCCCC2)C(C)OC[Si](C)(C)C)c1,1
CC(=O)c1ccc(C(/N=C/c2ccc(Cl)c(Cl)c2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)c1ccc(C(/N=C/c2ccc(C(C)(C)C)cc2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)c1ccc(C(/N=C/c2ccc(O)cc2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)c1ccc(C(/N=C/c2ccc(-c3ccccn3)cc2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)c1ccc(C(/N=C/c2cn(-c3ccccc3)nc2C)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)c1ccc(C(/N=C/c2cnn(C)c2)C(C)OC[Si](C)(C)C)cc1,0
CCC(/C=N/C(c1ccc(C(C)=O)cc1)C(C)OC[Si](C)(C)C)CC,0
CC(=O)c1ccc(C(/N=C/C2CCCC2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)c1ccc(C(/N=C/CC(C)(C)C)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)Nc1ccc(C(/N=C/c2ccc(Cl)c(Cl)c2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)Nc1ccc(C(/N=C/c2ccc(O)cc2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)Nc1ccc(C(/N=C/c2ccc(-c3ccccn3)cc2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)Nc1ccc(C(/N=C/c2cn(-c3ccccc3)nc2C)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)Nc1ccc(C(/N=C/c2cnn(C)c2)C(C)OC[Si](C)(C)C)cc1,0
CCC(/C=N/C(c1ccc(NC(C)=O)cc1)C(C)OC[Si](C)(C)C)CC,0
CC(=O)Nc1ccc(C(/N=C/C2CCCC2)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)Nc1ccc(C(/N=C/CC(C)(C)C)C(C)OC[Si](C)(C)C)cc1,0
CC(=O)Nc1ccc(C(/N=C/C2CCCCC2)C(C)OC[Si](C)(C)C)cc1,0
Cc1ccc(C(/N=C/c2ccc(C(F)(F)F)cc2)C(C)OC[Si](C)(C)C)cn1,1
Cc1ccc(C(/N=C/c2ccc(-c3ccccn3)cc2)C(C)OC[Si](C)(C)C)cn1,0
Cc1ccc(C(/N=C/c2cn(-c3ccccc3)nc2C)C(C)OC[Si](C)(C)C)cn1,1
Cc1ccc(C(/N=C/c2cnn(C)c2)C(C)OC[Si](C)(C)C)cn1,0
CCC(/C=N/C(c1ccc(C)nc1)C(C)OC[Si](C)(C)C)CC,0
Cc1ccc(C(/N=C/C2CCCC2)C(C)OC[Si](C)(C)C)cn1,0
Cc1ccc(C(/N=C/CC(C)(C)C)C(C)OC[Si](C)(C)C)cn1,1
Cc1ccc(C(/N=C/C2CCCCC2)C(C)OC[Si](C)(C)C)cn1,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccc2ccccc2c1,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(C(C)(C)C)cc1)c1ccc2ccccc2c1,0
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(O)cc1)c1ccc2ccccc2c1,1
CC(OC[Si](C)(C)C)C(/N=C/c1cccnc1)c1ccc2ccccc2c1,1
CC(OC[Si](C)(C)C)C(/N=C/c1ccc(-c2ccccn2)cc1)c1ccc2ccccc2c1,0
Cc1nn(-c2ccccc2)cc1/C=N/C(c1ccc2ccccc2c1)C(C)OC[Si](C)(C)C,1
CC(OC[Si](C)(C)C)C(/N=C/c1cnn(C)c1)c1ccc2ccccc2c1,1
CC(OC[Si](C)(C)C)C(/N=C/C1CCCC1)c1ccc2ccccc2c1,0
CC(OC[Si](C)(C)C)C(/N=C/CC(C)(C)C)c1ccc2ccccc2c1,0
CC(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1ccc2ccccc2c1,1
CC(C)(C)c1ccc(C(/N=C/c2ccc(C(F)(F)F)cc2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(C)c1ccc(C(/N=C/c2ccc(F)cc2Cl)C(C)(C)OC[Si](C)(C)C)cc1,0
COC(=O)c1ccc(/C=N/C(c2ccc(C(C)(C)C)cc2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(C)c1ccc(C(/N=C/c2ccc(O)cc2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(C)c1ccc(C(/N=C/C2CCC2)C(C)(C)OC[Si](C)(C)C)cc1,0
CCCC(C)/C=N/C(c1ccc(C(C)(C)C)cc1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(C)c1ccc(C(/N=C/C2CCCCC2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(C)c1ccc(C(/N=C/CC(F)(F)F)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(C)c1ccc(C(/N=C/c2nccs2)C(C)(C)OC[Si](C)(C)C)cc1,0
Cn1nc2ccccc2c1/C=N/C(c1ccc(C(C)(C)C)cc1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(C)c1ccc(C(/N=C/c2ccc3ccccc3c2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(F)cc1Cl)c1cccc(F)c1,0
COC(=O)c1ccc(/C=N/C(c2cccc(F)c2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCC1)c1cccc(F)c1,0
CCCC(C)/C=N/C(c1cccc(F)c1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1cccc(F)c1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/CC(F)(F)F)c1cccc(F)c1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1nccs1)c1cccc(F)c1,0
Cn1nc2ccccc2c1/C=N/C(c1cccc(F)c1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc2ccccc2c1)c1cccc(F)c1,1
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccc(Cl)c(Cl)c1,1
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(F)cc1Cl)c1ccc(Cl)c(Cl)c1,1
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCC1)c1ccc(Cl)c(Cl)c1,1
CCCC(C)/C=N/C(c1ccc(Cl)c(Cl)c1)C(C)(C)OC[Si](C)(C)C,1
CC(C)(OC[Si](C)(C)C)C(/N=C/CC(F)(F)F)c1ccc(Cl)c(Cl)c1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(N2CCCC2)cc1)c1ccc(Cl)c(Cl)c1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1nccs1)c1ccc(Cl)c(Cl)c1,0
Cn1nc2ccccc2c1/C=N/C(c1ccc(Cl)c(Cl)c1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc2ccccc2c1)c1ccc(Cl)c(Cl)c1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(F)cc1Cl)c1ccccc1,0
COC(=O)c1ccc(/C=N/C(c2ccccc2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(O)cc1)c1ccccc1,0
CCCC(C)/C=N/C(c1ccccc1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1ccccc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/CC(F)(F)F)c1ccccc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(N2CCCC2)cc1)c1ccccc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1nccs1)c1ccccc1,0
Cn1nc2ccccc2c1/C=N/C(c1ccccc1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc2ccccc2c1)c1ccccc1,1
Cc1cccc(C(/N=C/c2ccc(C(F)(F)F)cc2)C(C)(C)OC[Si](C)(C)C)c1,0
COC(=O)c1ccc(/C=N/C(c2cccc(C)c2)C(C)(C)OC[Si](C)(C)C)cc1,0
Cc1cccc(C(/N=C/c2ccc(O)cc2)C(C)(C)OC[Si](C)(C)C)c1,1
Cc1cccc(C(/N=C/C2CCC2)C(C)(C)OC[Si](C)(C)C)c1,0
Cc1cccc(C(/N=C/CC(F)(F)F)C(C)(C)OC[Si](C)(C)C)c1,0
Cc1cccc(C(/N=C/c2ccc(N3CCCC3)cc2)C(C)(C)OC[Si](C)(C)C)c1,0
Cc1cccc(C(/N=C/c2nccs2)C(C)(C)OC[Si](C)(C)C)c1,0
Cc1cccc(C(/N=C/c2c3ccccc3nn2C)C(C)(C)OC[Si](C)(C)C)c1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(F)cc1Cl)c1ccc2c(c1)OCC2,0
COC(=O)c1ccc(/C=N/C(c2ccc3c(c2)OCC3)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(O)cc1)c1ccc2c(c1)OCC2,0
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCC1)c1ccc2c(c1)OCC2,0
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1ccc2c(c1)OCC2,0
CC(C)(OC[Si](C)(C)C)C(/N=C/CC(F)(F)F)c1ccc2c(c1)OCC2,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(N2CCCC2)cc1)c1ccc2c(c1)OCC2,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1nccs1)c1ccc2c(c1)OCC2,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc2ccccc2c1)c1ccc2c(c1)OCC2,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccc(N2CCCC2)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(F)cc1Cl)c1ccc(N2CCCC2)cc1,0
COC(=O)c1ccc(/C=N/C(c2ccc(N3CCCC3)cc2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(O)cc1)c1ccc(N2CCCC2)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCC1)c1ccc(N2CCCC2)cc1,0
CCCC(C)/C=N/C(c1ccc(N2CCCC2)cc1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1ccc(N2CCCC2)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(N2CCCC2)cc1)c1ccc(N2CCCC2)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1nccs1)c1ccc(N2CCCC2)cc1,0
Cn1nc2ccccc2c1/C=N/C(c1ccc(N2CCCC2)cc1)C(C)(C)OC[Si](C)(C)C,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(F)cc1Cl)c1ccc(-c2ccccc2)cc1,0
COC(=O)c1ccc(/C=N/C(c2ccc(-c3ccccc3)cc2)C(C)(C)OC[Si](C)(C)C)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc(O)cc1)c1ccc(-c2ccccc2)cc1,1
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCC1)c1ccc(-c2ccccc2)cc1,0
CCCC(C)/C=N/C(c1ccc(-c2ccccc2)cc1)C(C)(C)OC[Si](C)(C)C,1
CC(C)(OC[Si](C)(C)C)C(/N=C/C1CCCCC1)c1ccc(-c2ccccc2)cc1,1
CC(C)(OC[Si](C)(C)C)C(/N=C/c1nccs1)c1ccc(-c2ccccc2)cc1,0
CC(C)(OC[Si](C)(C)C)C(/N=C/c1ccc2ccccc2c1)c1ccc(-c2ccccc2)cc1,0
